gene,Fish_kME
isogroup12870,0
isogroup12872,0
isogroup12879,0
isogroup1288,0
isogroup12881,0
isogroup12888,0
isogroup12889,0
isogroup12890,0
isogroup12891,0
isogroup12892,0
isogroup12894,0
isogroup12899,0.566370987478102
isogroup1290,0
isogroup12900,0
isogroup12902,0
isogroup12903,0
isogroup12904,0
isogroup12905,0.850055909395734
isogroup12907,0
isogroup12909,0
isogroup12910,0
isogroup12911,0
isogroup12913,0
isogroup12918,0
isogroup12920,0
isogroup12928,0
isogroup1293,0.744551299960957
isogroup12933,0
isogroup12939,0
isogroup1294,0
isogroup12944,0.628709450781232
isogroup12947,0
isogroup12949,0
isogroup1295,0
isogroup12950,0.54545022512848
isogroup12953,0
isogroup12959,0
isogroup1296,0.504694059024885
isogroup12961,0
isogroup12962,0.178761778422189
isogroup12963,0
isogroup12965,0
isogroup12971,0
isogroup12972,0
isogroup12975,0
isogroup12979,0
isogroup1298,0
isogroup12980,0
isogroup12982,0
isogroup12988,0
isogroup1299,0
isogroup12990,0.700526451013309
isogroup12999,0
isogroup13,0.702378917108034
isogroup1300,0
isogroup13003,0
isogroup13005,0.449579346459956
isogroup13007,0
isogroup13009,0
isogroup1301,0.577760774547234
isogroup13010,0
isogroup13013,0
isogroup13015,0
isogroup13018,0.19656995254468
isogroup1302,0
isogroup13024,0
isogroup13025,0
isogroup13027,0
isogroup1303,0
isogroup13035,0.502091423971307
isogroup13039,0.683128680525976
isogroup13041,0
isogroup13043,0
isogroup13046,0
isogroup13048,0
isogroup13050,0
isogroup13051,0
isogroup13052,0
isogroup13054,0
isogroup13055,0.262312987432216
isogroup1306,0.783567918888738
isogroup13061,0.577662649643474
isogroup13063,0
isogroup13064,0
isogroup13069,0
isogroup1307,0.566791185981949
isogroup13071,0
isogroup13072,0
isogroup13076,0.341527698760178
isogroup13077,0
isogroup13079,0
isogroup1308,0
isogroup13081,0
isogroup13087,0.31760851737728
isogroup13088,0
isogroup1309,0.70611485527109
isogroup13091,0
isogroup13094,0
isogroup13096,0
isogroup13097,0.433359779452613
isogroup13098,0
isogroup131,0
isogroup13100,0.499561683503705
isogroup13103,0.267550408324887
isogroup13106,0
isogroup13107,0
isogroup1311,0.714886292896841
isogroup13117,0
isogroup13118,0.53478311273995
isogroup13119,0
isogroup1312,0
isogroup13121,0
isogroup13125,0
isogroup13129,0
isogroup1313,0
isogroup13130,0
isogroup13133,0
isogroup13137,0.664394960479011
isogroup13144,0
isogroup13147,0
isogroup13149,0
isogroup1315,0
isogroup13155,0
isogroup13156,0
isogroup13158,0
isogroup1316,0
isogroup13163,0
isogroup13167,0
isogroup13172,0
isogroup13177,0
isogroup13181,0
isogroup13183,0
isogroup13184,0
isogroup13188,0
isogroup1319,0
isogroup13190,0
isogroup13191,0.501299796154123
isogroup13197,0
isogroup132,0
isogroup1320,0.46767879812935
isogroup13200,0.783979887850407
isogroup13205,0
isogroup13210,0
isogroup13214,0
isogroup13217,0
isogroup1322,0.784708456906975
isogroup13221,0.466261820781071
isogroup13224,0
isogroup13229,0
isogroup1323,0
isogroup13230,0
isogroup13231,0
isogroup13233,0
isogroup13236,0
isogroup13237,0
isogroup13244,0
isogroup13251,0
isogroup13252,0
isogroup13253,0
isogroup13254,0
isogroup13256,0
isogroup13260,0
isogroup13261,0
isogroup13262,0.371880735604064
isogroup13263,0
isogroup13264,0
isogroup13265,0.717786766784524
isogroup13266,0
isogroup1327,0.453257637413556
isogroup13270,0
isogroup13272,0
isogroup1328,0
isogroup13281,0
isogroup13283,0
isogroup13284,0
isogroup13285,0.761310913314321
isogroup13286,0
isogroup13287,0
isogroup13292,0.840428515510422
isogroup13297,0
isogroup13299,0
isogroup133,0
isogroup1330,0
isogroup13301,0
isogroup13307,0
isogroup13308,0
isogroup1331,0
isogroup13316,0
isogroup13319,0
isogroup13321,0
isogroup13326,0
isogroup1333,0
isogroup13331,0.38970556315737
isogroup13334,0
isogroup13338,0
isogroup13339,0
isogroup1334,0
isogroup13347,0
isogroup1335,0
isogroup13352,0
isogroup13353,0
isogroup13356,0.30554326136623
isogroup13357,0
isogroup13359,0
isogroup1336,0
isogroup13360,0
isogroup13362,0
isogroup13365,0
isogroup1337,0
isogroup13372,0
isogroup13378,0
isogroup1338,0
isogroup13387,0
isogroup13391,0
isogroup13392,0
isogroup13400,0
isogroup13403,0.578863015017015
isogroup13405,0.339517702682827
isogroup13408,0
isogroup1341,0
isogroup13412,0
isogroup13413,0.626879409810311
isogroup13418,0
isogroup13419,0
isogroup1342,0
isogroup13420,0
isogroup13421,0
isogroup13423,0
isogroup13429,0.372578181280479
isogroup1343,0
isogroup13432,0
isogroup1344,0
isogroup13446,0
isogroup13447,0
isogroup13448,0
isogroup1345,0
isogroup13450,0
isogroup13453,0.612453159756089
isogroup1346,0.739452900275104
isogroup13460,0
isogroup13467,0.454365288984352
isogroup13469,0.768833242948521
isogroup1347,0
isogroup13470,0
isogroup13472,0
isogroup13478,0
isogroup1348,0
isogroup13481,0
isogroup13482,0
isogroup13484,0
isogroup13485,0
isogroup13487,0
isogroup13488,0
isogroup13494,0
isogroup13497,0
isogroup13498,0.513743485539148
isogroup135,0.842310811430193
isogroup1350,0.709805033853117
isogroup13501,0
isogroup13503,0
isogroup13504,0
isogroup13505,0
isogroup13507,0
isogroup1351,0.418238937525409
isogroup13510,0
isogroup13512,0
isogroup13513,0
isogroup13514,0
isogroup13518,0
isogroup1352,0
isogroup13520,0
isogroup13522,0
isogroup13526,0
isogroup13529,0
isogroup13530,0
isogroup13536,0.739557594334667
isogroup1354,0
isogroup13540,0
isogroup13542,0
isogroup13544,0
isogroup13546,0
isogroup13547,0
isogroup1355,0
isogroup13552,0
isogroup13557,0
isogroup13559,0
isogroup13562,0
isogroup13562.1,0
isogroup13564,0
isogroup13565,0
isogroup13567,0
isogroup13569,0
isogroup1357,0
isogroup13577,0
isogroup13579,0
isogroup13580,0
isogroup13582,0
isogroup13584,0
isogroup13586,0
isogroup13589,0
isogroup1359,0.593317098792746
isogroup13591,0
isogroup13592,0
isogroup13595,0
isogroup13596,0
isogroup1360,0
isogroup13600,0
isogroup13602,0.618978479921567
isogroup13603,0
isogroup13604,0
isogroup13606,0
isogroup13608,0
isogroup1361,0.86350571829615
isogroup13613,0
isogroup1362,0.547933245505233
isogroup13628,0
isogroup13629,0
isogroup1363,0.534707817944826
isogroup13630,0
isogroup13633,0
isogroup13634,0
isogroup13639,0
isogroup13647,0
isogroup13648,0
isogroup13649,0
isogroup1365,0.427804494369767
isogroup13653,0
isogroup13657,0
isogroup13661,0.589674353615909
isogroup13667,0
isogroup13669,0
isogroup1367,0.539309129942164
isogroup13677,0
isogroup13679,0
isogroup13681,0
isogroup13683,0
isogroup13684,0
isogroup13685,0
isogroup13686,0
isogroup13695,0
isogroup13696,0
isogroup13704,0
isogroup13706,0.785211452103007
isogroup13707,0
isogroup13709,0
isogroup1371,0.488789293476915
isogroup13710,0
isogroup13713,0
isogroup13716,0
isogroup13718,0
isogroup1372,0
isogroup13722,0
isogroup13727,0
isogroup13728,0
isogroup13729,0
isogroup13731,0
isogroup13734,-0.0279956176660447
isogroup13735,0
isogroup13737,0
isogroup13739,0
isogroup1374,0.729237471748516
isogroup13743,0
isogroup13744,0
isogroup13745,0
isogroup13746,0
isogroup13747,0
isogroup1375,0.793712491233138
isogroup13751,0
isogroup13752,0
isogroup13754,0.84487962995319
isogroup13757,0
isogroup13758,0
isogroup13764,0
isogroup1377,0.707699094132645
isogroup13774,0
isogroup13775,0
isogroup13776,0
isogroup13778,0
isogroup13783,0
isogroup13786,0
isogroup13790,0
isogroup13797,0
isogroup138,0.77986340823942
isogroup13805,0
isogroup13806,0.540817744310369
isogroup13808,0
isogroup1381,0
isogroup13812,0
isogroup1382,0.612302769698209
isogroup13823,0
isogroup13825,0
isogroup13828,0
isogroup13829,0.245937357501808
isogroup1383,0
isogroup13833,0
isogroup13835,0
isogroup13837,0
isogroup13841,0
isogroup13842,0.840865889937517
isogroup13844,0
isogroup13845,0
isogroup13846,0
isogroup13847,0
isogroup13849,0
isogroup1385,0
isogroup13855,0
isogroup13858,0
isogroup13861,0
isogroup13863,0
isogroup13868,0
isogroup1387,0.438217423203436
isogroup13871,0
isogroup13875,0
isogroup13878,0
isogroup13879,0
isogroup13881,0
isogroup13882,0.626896064642546
isogroup13884,0
isogroup13885,0.783439041983374
isogroup1389,0
isogroup13890,0
isogroup13892,0
isogroup13897,0
isogroup13899,0
isogroup1390,0
isogroup13901,0
isogroup13905,0
isogroup13908,0
isogroup1391,0
isogroup13915,0
isogroup13918,0
isogroup13919,0
isogroup13923,0
isogroup13927,0
isogroup13934,0
isogroup13936,0
isogroup1394,0
isogroup13943,0
isogroup13944,0
isogroup13949,0
isogroup13952,0
isogroup13957,0
isogroup1396,0.486802573523831
isogroup13962,0
isogroup13967,0
isogroup13968,0
isogroup13969,0
isogroup1397,0
isogroup13971,0.814727087603045
isogroup13979,0
isogroup13982,0
isogroup13983,0
isogroup13984,0
isogroup13994,0
isogroup13999,0.899058885051467
isogroup140,0.587094364777082
isogroup1400,0.681056412188968
isogroup14001,0.378118723934364
isogroup14004,0
isogroup14005,0.273830768297385
isogroup14006,0
isogroup14007,0
isogroup1401,0
isogroup14011,0
isogroup14023,0
isogroup1403,0
isogroup14030,0
isogroup14031,0
isogroup14032,0
isogroup14038,0
isogroup14040,0
isogroup14042,0.724171196144711
isogroup14043,0
isogroup14044,0.371359442851818
isogroup14045,0
isogroup14048,0
isogroup14050,0.508703049833373
isogroup14053,0
isogroup1406,0
isogroup14073,0
isogroup1408,0
isogroup14080,0
isogroup14081,0
isogroup14084,0
isogroup14089,0
isogroup14097,0
isogroup14099,0
isogroup141,0.678655486549081
isogroup1410,0.548772128651861
isogroup14100,0
isogroup14107,0
isogroup14108,0
isogroup14113,0.612453821841138
isogroup14114,0
isogroup14116,0
isogroup14117,0
isogroup1412,0.851214378402721
isogroup14120,0
isogroup14121,0
isogroup14127,0
isogroup14135,0.6522518425856
isogroup14139,0
isogroup1414,0.68098185600569
isogroup14141,0.160901273744659
isogroup14142,0
isogroup14145,0
isogroup14148,0
isogroup14150,0
isogroup14159,0
isogroup14161,0
isogroup14168,0
isogroup1417,0.38904312215674
isogroup14172,0
isogroup14175,0
isogroup14178,0
isogroup1418,0.818892690357587
isogroup14180,0
isogroup14181,0
isogroup14186,0
isogroup1419,0.692074632726928
isogroup14191,0
isogroup14192,0
isogroup14193,0
isogroup14195,0
isogroup14196,0
isogroup14197,0
isogroup14198,0
isogroup14199,0
isogroup142,0.616708533554678
isogroup14202,0
isogroup14204,0
isogroup14209,0
isogroup14213,0
isogroup14215,0
isogroup1422,0
isogroup14221,0
isogroup14223,0
isogroup1423,0
isogroup14232,0
isogroup14233,0
isogroup14235,0
isogroup14242,0
isogroup14243,0
isogroup14244,0
isogroup14251,0
isogroup14254,0
isogroup14257,0
isogroup14258,0
isogroup14260,0
isogroup14262,0
isogroup14266,0
isogroup14268,0
isogroup14269,0
isogroup1427,0.50420072206617
isogroup14270,0
isogroup14274,0
isogroup1428,0.262370924270814
isogroup14280,0
isogroup1429,0.71681066481066
isogroup14290,0
isogroup14296,0
isogroup143,0.857630054806069
isogroup1430,0.636244281110062
isogroup14300,0
isogroup14302,0
isogroup14303,0
isogroup14306,0
isogroup14307,0
isogroup14308,0
isogroup14309,0
isogroup1431,0
isogroup14310,0
isogroup14311,0
isogroup14312,0
isogroup14314,0
isogroup14315,0
isogroup14318,0.459919260538319
isogroup1432,0
isogroup14322,0
isogroup14324,0
isogroup14325,0
isogroup14329,0
isogroup14334,0
isogroup14335,0
isogroup14338,0
isogroup1434,0
isogroup14340,0
isogroup14341,0
isogroup14342,0
isogroup14345,0.472301038711754
isogroup14346,0
isogroup14348,0
isogroup14349,0
isogroup1435,0.670731968106192
isogroup14353,0
isogroup14359,0.858202845039952
isogroup1436.1,0
isogroup14360,0
isogroup14363,0
isogroup14368,0
isogroup14370,0
isogroup14372,0.656849788545339
isogroup14374,0
isogroup14375,0
isogroup14376,0
isogroup14379,0
isogroup14380,0
isogroup14381,0
isogroup14382,0
isogroup14387,0
isogroup1439,0
isogroup14391,0
isogroup14398,0
isogroup144,0.70621199035758
isogroup1440,0
isogroup14402,0
isogroup14407,0
isogroup14408,0
isogroup1441,0
isogroup14412,0
isogroup14413,0.112933338313719
isogroup14416,0.568795181818891
isogroup14422,0
isogroup1443,0
isogroup14430,0
isogroup14434,0
isogroup14436,0
isogroup1444,0
isogroup14441,0
isogroup14442,0
isogroup14447,0
isogroup1445,0.755766384035696
isogroup14453,0
isogroup14458,0
isogroup1446,0.695199253241701
isogroup14460,0.517206725223569
isogroup14461,0
isogroup14463,0
isogroup14465,0
isogroup14474,0
isogroup14478,0
isogroup1448,0
isogroup14481,0
isogroup14483,0
isogroup14486,0
isogroup14488,0
isogroup14490,0
isogroup14492,0
isogroup145,0.592065351461178
isogroup14500,0
isogroup14502,0
isogroup14505,0
isogroup14507,0
isogroup14508,0
isogroup14509,0
isogroup14511,0
isogroup14512,0
isogroup14516,0.431876748624309
isogroup1452,0
isogroup14521,0
isogroup14528,0
isogroup1453,0
isogroup14531,0
isogroup14533,0
isogroup14534,0
isogroup14537,0
isogroup14538,0
isogroup14539,0.229164980613981
isogroup14543,0
isogroup14549,0.287427101268213
isogroup1455,0
isogroup14550,0
isogroup14553,0
isogroup14554,0
isogroup14555,0
isogroup14557,0
isogroup1456,0
isogroup14562,0
isogroup14564,0
isogroup14569,0
isogroup1457,0
isogroup14571,0.534401615949384
isogroup14573,0
isogroup14575,0
isogroup14578,0
isogroup1458,0
isogroup14582,0
isogroup1459,0.671595971630848
isogroup14590,0
isogroup14591,0
isogroup14592,0
isogroup14594,0
isogroup146,0.716735103549921
isogroup1460,0.76326436907531
isogroup14604,0
isogroup14606,0
isogroup14607,0.69439005749519
isogroup14608,0.173356130553487
isogroup1461,0
isogroup14610,0
isogroup14614,0
isogroup14618,0
isogroup1462,0
isogroup14621,0
isogroup14625,0
isogroup14626,0
isogroup1463,0
isogroup14631,0
isogroup14632,0
isogroup14637,0
isogroup14638,0
isogroup14639,0
isogroup1464,0.765362351839734
isogroup14641,0
isogroup14647,0
isogroup14649,0
isogroup1465,0.740095313316703
isogroup14652,0
isogroup14655,0.494678053516222
isogroup14664,0.48881253839901
isogroup14665,0
isogroup14674,0
isogroup14676,0
isogroup14677,0.635625130041159
isogroup1468,0
isogroup14684,0.682924399862079
isogroup14688,0
isogroup14689,0
isogroup1469,0
isogroup14697,0
isogroup14699,0
isogroup147,0
isogroup1470,0
isogroup14703,0
isogroup14704,0.433422151656457
isogroup14705,0
isogroup14707,0
isogroup14709,0
isogroup14710,0
isogroup14711,0
isogroup14712,0
isogroup14714,0
isogroup14718,0
isogroup14720,0
isogroup14725,0
isogroup14727,0
isogroup14729,0
isogroup1473,0
isogroup14731,0
isogroup14732,0
isogroup14734,0
isogroup1474,0.795092877593547
isogroup14740,0
isogroup14742,0
isogroup14744,0
isogroup14745,0.747861397367777
isogroup14749,0
isogroup1475,0
isogroup14750,0
isogroup14752,0
isogroup14753,0
isogroup14756,0
isogroup14759,0
isogroup1476,0
isogroup14767,0
isogroup1477,0.532496186091597
isogroup14771,0
isogroup14772,0
isogroup14779,0
isogroup14781,0
isogroup14787,0
isogroup1479,0
isogroup14797,0
isogroup14798,0
isogroup148,0.62801190963559
isogroup1480,0.72689164064276
isogroup14804,0
isogroup14806,0
isogroup1481,0.471262496921271
isogroup14812,0
isogroup14817,0
isogroup1482,0
isogroup14823,0
isogroup14824,0
isogroup14829,0
isogroup1483,0
isogroup14830,0
isogroup14832,0
isogroup14839,0
isogroup14844,0
isogroup14845,0.540075826737453
isogroup14851,0.576318653082908
isogroup14852,0
isogroup14853,0
isogroup14855,0
isogroup1486,0.86489462694503
isogroup14860,0
isogroup14864,0.228000299227134
isogroup14866,0
isogroup14867,0.545945780786988
isogroup1487,0
isogroup14870,0
isogroup14874,0
isogroup14877,0
isogroup1488,0
isogroup14883,0
isogroup14887,0.783932599873062
isogroup14893,0
isogroup14894,0.395677890510718
isogroup14896,0
isogroup14897,0
isogroup149,0.542992497342884
isogroup1490,0.338330255696894
isogroup14900,0.718078070820113
isogroup14903,0
isogroup14910,0
isogroup14913,0
isogroup14914,0
isogroup14915,0
isogroup14917,0
isogroup14918,0
isogroup14923,0.588779275503286
isogroup14924,0
isogroup14927,0
isogroup14931,0
isogroup14934,0
isogroup14936,0
isogroup1494,0.76647797536846
isogroup14943,0
isogroup1495,0
isogroup14950,0
isogroup14952,0
isogroup14954,0
isogroup14959,0
isogroup14960,0
isogroup14963,0
isogroup14968,0
isogroup14969,0
isogroup1497,0
isogroup14970,0
isogroup14972,0
isogroup14973,0
isogroup14976,0
isogroup14979,0
isogroup1498,0.484376790983247
isogroup14980,0.546360260849123
isogroup14983,0
isogroup14985,0
isogroup14988,0
isogroup1499,0
isogroup1499.1,0
isogroup14994,0
isogroup14995,0
isogroup14998,0
isogroup14999,0
isogroup150,0.649498238534098
isogroup15005,0
isogroup15009,0
isogroup1501,0
isogroup15014,0
isogroup1502,0.933699254956451
isogroup15020,0
isogroup15022,0
isogroup15024,0
isogroup15027,0
isogroup15029,0
isogroup1503,0
isogroup15031,0
isogroup15033,0
isogroup15034,0
isogroup15038,0
isogroup1504,0.384692057108715
isogroup15042,0.410317412104657
isogroup15044,0
isogroup15047,0
isogroup1506,0
isogroup15060,0
isogroup15066,0
isogroup15068,0
isogroup1507,0
isogroup15070,0
isogroup15072,0
isogroup15074,0
isogroup15075,0.838844515443576
isogroup15076,0
isogroup15077,0.555983747523035
isogroup15083,0
isogroup15087,0
isogroup1509,0
isogroup15091,0.330063104220384
isogroup15095,0
isogroup15096,0
isogroup15101,0
isogroup15107,0
isogroup1511,0.522903727945966
isogroup15110,0
isogroup15112,0
isogroup15113,0
isogroup15119,0
isogroup1512,0.645978416683173
isogroup15124,0.591675982018637
isogroup15126,0
isogroup15130,0
isogroup15134,0
isogroup1514,0
isogroup15142,0
isogroup15147,0
isogroup1515,0.377957355034613
isogroup15151,0
isogroup15153,0
isogroup15156,0
isogroup15158,0
isogroup1516,0
isogroup15160,0
isogroup15161,0.7169903603127
isogroup15170,0
isogroup15172,0
isogroup15175,0
isogroup15179,0
isogroup1518,0
isogroup15180,0
isogroup15181,0
isogroup1519,0
isogroup15190,0
isogroup15195,0
isogroup15196,0.661809153825345
isogroup152,0
isogroup15201,0.648558645286099
isogroup15202,0.764478588534129
isogroup15203,0
isogroup15206,0
isogroup15209,0
isogroup1521,0
isogroup15214,0
isogroup15217,0
isogroup15219,0
isogroup1522,0.441101771586352
isogroup15223,0
isogroup1523,0.709422543825148
isogroup15230,0
isogroup15236,0
isogroup15244,0
isogroup15246,0
isogroup15247,0
isogroup15249,0
isogroup1525,0
isogroup15257,0.578604883847038
isogroup1526,0.844800785488196
isogroup15261,0
isogroup15263,0
isogroup15264,0
isogroup1527,0
isogroup1528,0
isogroup15281,0
isogroup15282,0
isogroup15286,0
isogroup1529,0.590149884155894
isogroup15295,0
isogroup15297,0
isogroup15298,0
isogroup15299,0
isogroup1530,0.570904767855598
isogroup15301,0.515962182551105
isogroup15303,0
isogroup15307,0
isogroup15309,0.69402054549216
isogroup1531,0.808352919452203
isogroup15311,0
isogroup15312,0
isogroup15313,0
isogroup15314,0
isogroup15319,0
isogroup1532,0
isogroup15324,0
isogroup1533,0.768343060404354
isogroup15331,0
isogroup15333,0
isogroup1534,0.605352849376058
isogroup15341,0
isogroup15345,0
isogroup15347,0
isogroup15348,0
isogroup1535,0.324374732568828
isogroup15351,0
isogroup15354,0
isogroup15357,0
isogroup15359,0.263826736809267
isogroup1536,0.489600889878164
isogroup15360,0
isogroup15362,0
isogroup15365,0
isogroup15366,0
isogroup15367,0.321103284058248
isogroup15368,0
isogroup1537,0
isogroup15377,0.464347050764724
isogroup15379,0
isogroup1538,0.289564683269205
isogroup15382,0
isogroup15383,0.424672074782408
isogroup1539,0
isogroup15393,0
isogroup15397,0
isogroup154,0
isogroup1540,0.434590248093575
isogroup15400,0
isogroup15401,0
isogroup15404,0
isogroup15408,0
isogroup15410,0
isogroup15411,0
isogroup15415,0
isogroup15419,0.261899776564992
isogroup1542,0.527743465467039
isogroup15420,0
isogroup15426,0
isogroup1543,0
isogroup15436,0
isogroup15439,0
isogroup1544,0.710193748650163
isogroup15440,0
isogroup15445,0
isogroup15449,0
isogroup1545,0.776629248048914
isogroup15451,0
isogroup15453,0
isogroup15454,0
isogroup15455,0
